Date,"Bayer
Close Price","BMW
Close Price","Siemens
Close Price"
2007/11/13,54.77,42.26,97.8914
2007/11/12,54.75,41.48,99.4225
2007/11/9,55.56,41.08,100.556
2007/11/8,55.75,41.63,99.8295
2007/11/7,56.83,41.55,92.2032
2007/11/6,56.62,43.31,92.2226
2007/11/5,57.01,44.8,91.0404
2007/11/2,56.65,44.24,90.0326
2007/11/1,55.76,44.95,89.1411
2007/10/31,57.54,46.23,90.8175
2007/10/30,57.11,45.73,90.7496
2007/10/29,57.79,46.33,91.0985
2007/10/26,58.28,45.74,88.9763
2007/10/25,58.56,45.55,88.7147
2007/10/24,58.61,44.91,87.2127
2007/10/23,59.06,45.21,88.6372
2007/10/22,58.16,45.5,86.9704
2007/10/19,60.23,45.77,88.5306
2007/10/18,59.87,46.11,88.5306
2007/10/17,58.84,46.37,90.6624
2007/10/16,58.55,46.57,90.0423
2007/10/15,57.81,46.81,92.3679
2007/10/12,57.66,47.23,94.9552
2007/10/11,56.72,47.63,95.4979
2007/10/10,55.47,47.32,94.5482
2007/10/9,55.45,47.5,94.2285
2007/10/8,55.62,47.41,94.3738
2007/10/5,55.2,47.4,95.9533
2007/10/4,55.28,46.48,95.2266
2007/10/3,55.55,45.76,95.682
2007/10/2,55.77,46.2,95.8467
2007/10/1,56.49,45.51,94.9649
2007/9/28,55.82,45.23,93.4339
2007/9/27,56.12,45.98,93.2497
2007/9/26,56.24,46.68,91.5443
2007/9/25,56.04,45.27,92.2323
2007/9/24,56.55,45.14,93.2885
2007/9/21,55.5,43.57,94.0443
2007/9/20,57.95,42.15,91.5055
2007/9/19,58.53,43.05,90.4299
2007/9/18,57.54,42.31,85.7979
2007/9/17,56.57,42.18,83.6176
2007/9/14,56.11,42.79,84.8095
2007/9/13,55.79,42.93,86.4859
2007/9/12,55.37,42.99,85.6816
2007/9/11,55.13,43.61,86.1274
2007/9/10,54.67,42.76,84.7804
2007/9/7,54.91,43.38,85.6622
2007/9/6,56.74,45.13,89.6353
2007/9/5,57.08,44.9,89.1217
2007/9/4,58.56,45.6,90.1004
2007/9/3,57.87,45.08,88.86
2007/8/31,57.92,44.63,89.3349
2007/8/30,56.81,43.8,87.1836
2007/8/29,55.81,43.41,85.4103
2007/8/28,56.11,43.3,86.263
2007/8/27,56.27,44,87.9395
2007/8/24,56.81,44.04,89.3252
2007/8/23,56.36,43.89,88.8213
2007/8/22,56.88,44.15,88.0267
2007/8/21,56.77,43.93,86.2921
2007/8/20,54.68,43.81,86.263
2007/8/17,54.01,43.92,85.42
2007/8/16,53.7,43.75,84.0343
2007/8/15,55.13,44.52,86.9607
2007/8/14,52.26,44.21,87.6875
2007/8/13,53.12,44.32,88.3077
2007/8/10,52.17,44.3,89.2864
2007/8/9,52.63,43.86,90.362
2007/8/8,54.22,44.27,91.5733
2007/8/7,51.25,43.68,90.3717
2007/8/6,52.23,43.11,88.8019
2007/8/3,51.72,42.82,88.143
2007/8/2,52.51,43.71,88.6469
2007/8/1,51.65,43.53,90.5558
2007/7/31,52.27,45.83,90.6721
2007/7/30,51.5,44.54,92.1741
2007/7/27,50.33,45.07,91.8543
2007/7/26,51.32,45.09,91.1857
2007/7/25,52.94,46.2,96.6123
2007/7/24,53.88,47.06,102.756
2007/7/23,55.2,47.94,104.142
2007/7/20,55,47.44,102.688
2007/7/19,56.21,47.77,105.295
2007/7/18,55.63,47.96,102.378
2007/7/17,56.87,48.96,104.326
2007/7/16,57.15,49.79,106.254
2007/7/13,56.39,48.89,107.669
2007/7/12,56.01,48.66,107.553
2007/7/11,55.35,47.58,103.541
2007/7/10,54.57,48.19,105.101
2007/7/9,55.92,49.4,107.727
2007/7/6,56.67,49.25,105.818
2007/7/5,56.5,48.04,106.642
2007/7/4,57.21,48.97,106.739
2007/7/3,56.41,48.4,106.244
2007/7/2,55.95,47.75,103.124
2007/6/29,56.1,48.01,103.27
2007/6/28,56.06,47.73,102.717
2007/6/27,55.23,47.24,100.304
2007/6/26,55.2,48,101.486
2007/6/25,56.21,47.97,101.738
2007/6/22,56.41,48,101.797
2007/6/21,56.01,48.33,102.165
2007/6/20,56.59,49.38,104.054
2007/6/19,56.68,49.16,103.027
2007/6/18,56.05,49.55,102.494
2007/6/15,56.51,49.66,103.861
2007/6/14,55.57,49.05,99.5969
2007/6/13,54.32,47.37,95.2169
2007/6/12,53.45,47.22,94.4126
2007/6/11,53.17,47.3,93.3951
2007/6/8,51.91,46.81,91.2632
2007/6/7,51.85,47.1,92.8815
2007/6/6,53.1,47.6,93.5211
2007/6/5,54.65,49.2,95.3816
2007/6/4,54.48,49.86,96.2828
2007/6/1,54.33,50.73,95.6626
2007/5/31,53.49,49.77,94.9068
2007/5/30,52.39,49.88,94.4513
2007/5/29,52.46,50.6,95.3719
2007/5/28,52.45,49.75,94.8777
2007/5/25,52.45,49.75,94.8777
2007/5/24,52.53,49.25,93.647
2007/5/23,52.48,50,90.6334
2007/5/22,53.35,49.39,89.9357
2007/5/21,53.22,49.31,89.3446
2007/5/18,51.2,49.53,89.674
2007/5/17,49.49,49.05,86.1177
2007/5/16,49.57,49.69,85.7204
2007/5/15,50.14,50.62,84.8483
2007/5/14,49.52,49.86,84.1699
2007/5/11,50.03,50.41,84.4025
2007/5/10,50.05,48.94,84.5382
2007/5/9,50.6,47.44,85.3909
2007/5/8,50.42,47.27,85.2746
2007/5/7,51.54,47.8,86.9995
2007/5/4,51.65,48.07,87.3968
2007/5/3,51.82,46.43,88.298
2007/5/2,50.72,45.95,87.9588
2007/5/1,50.41,45.32,86.4375
2007/4/30,50.41,45.32,86.4375
2007/4/27,50.91,45.42,87.1836
2007/4/26,51.38,46,86.7572
2007/4/25,50.79,45.15,85.6235
2007/4/24,49.58,44.7,86.4375
2007/4/23,49.1,44.75,89.0248
2007/4/20,49.55,43.59,87.5518
2007/4/19,49.01,43.4,84.0633
2007/4/18,49.04,43.39,84.2184
2007/4/17,49.88,43.82,85.5266
2007/4/16,49.69,44.46,85.2746
2007/4/13,49.24,44.94,83.0168
2007/4/12,48.14,44.7,81.6408
2007/4/11,48.9,44.76,82.7551
2007/4/10,49.68,45.05,83.0749
2007/4/9,49.15,44.9,80.4876
2007/4/6,49.15,44.9,80.4876
2007/4/5,49.15,44.9,80.4876
2007/4/4,48.55,45.4,79.3539
2007/4/3,48.12,44.31,78.4914
2007/4/2,47.58,44.1,77.4546
2007/3/30,47.84,44.17,77.5418
2007/3/29,47.69,43.68,77.3673
2007/3/28,46.72,42.91,76.9216
2007/3/27,46.01,43.55,78.7046
2007/3/26,45.8,43.78,78.8403
2007/3/23,46.33,43.87,79.5961
2007/3/22,45.73,43.42,79.7996
2007/3/21,44.78,42.9,77.2317
2007/3/20,45.06,41.26,77.2317
2007/3/19,44.63,41.04,77.1348
2007/3/16,44.53,40.95,76.6987
2007/3/15,44.13,41.2,76.3402
2007/3/14,42.74,40.52,74.4021
2007/3/13,44.04,41.8,76.7762
2007/3/12,44.86,42.4,78.2298
2007/3/9,43.77,42.25,77.5321
2007/3/8,43.89,42.44,77.6096
2007/3/7,42.3,42.5,75.9719
2007/3/6,42.57,42.09,75.5359
2007/3/5,41.77,41.74,75.0707
2007/3/2,42.27,42.85,76.2045
2007/3/1,42.22,43.01,76.4758
2007/2/28,43.47,43.91,77.2801
2007/2/27,44.21,43.69,79.2279
2007/2/26,45.07,45.04,81.4566
2007/2/23,44.61,44.81,81.883
2007/2/22,44.51,44.76,82.6098
2007/2/21,44.4,45.2,81.5051
2007/2/20,44.62,45.5,81.602
2007/2/19,44.49,46.38,82.3385
2007/2/16,44.47,46.05,81.6505
2007/2/15,45.11,45.96,80.9624
2007/2/14,45.56,46.15,81.5342
2007/2/13,45.5,45.74,81.2532
2007/2/12,44.92,44.9,80.2163
2007/2/9,44.59,45.57,80.6233
2007/2/8,44.39,44.64,79.945
2007/2/7,44.99,45.43,81.2822
2007/2/6,45.07,46.55,79.6543
2007/2/5,45.03,46.94,81.2532
2007/2/2,45.37,47.24,81.6892
2007/2/1,45.4,47.18,82.5032
2007/1/31,45.2,46.8,81.8927
2007/1/30,43.52,47.08,82.8521
2007/1/29,43.42,47.52,78.879
2007/1/26,43.07,46.55,78.4914
2007/1/25,43.19,45.99,80.0419
2007/1/24,44.22,46.65,75.5456
2007/1/23,43.76,45.45,74.1792
2007/1/22,43.32,45.32,74.5572
2007/1/19,43.89,45.4,75.7781
2007/1/18,43.68,45.39,75.846
2007/1/17,43.55,44.53,75.72
2007/1/16,42.86,43.85,75.3227
2007/1/15,43.01,44.05,75.0901
2007/1/12,43.2,43.7,75.0417
2007/1/11,41.96,43.5,74.4215
2007/1/10,40.86,42.95,73.6656
2007/1/9,40.2,43,74.4215
2007/1/8,40.25,43.05,73.1133
2007/1/5,40.77,43.59,72.9873
2007/1/4,41.27,43.64,73.2102
2007/1/3,41.44,44.05,73.1714
2007/1/2,41.25,43.8,73.5784
2007/1/1,40.66,43.51,72.8129
2006/12/29,40.66,43.51,72.8129
2006/12/28,40.84,43.7,72.5222
2006/12/27,40.92,43.49,71.8245
2006/12/26,40.27,42.58,70.5357
2006/12/25,40.27,42.58,70.5357
2006/12/22,40.27,42.58,70.5357
2006/12/21,40.78,43.18,71.3884
2006/12/20,40.71,43.66,70.8942
2006/12/19,40.23,43.09,70.7392
2006/12/18,40.8,43.26,71.1849
2006/12/15,40.42,43.22,71.9795
2006/12/14,40.5,43.4,71.7082
2006/12/13,40.6,42.95,71.369
2006/12/12,39.99,42.52,71.3981
2006/12/11,39.57,42.54,71.1656
2006/12/8,39.71,41.78,71.3206
2006/12/7,39.41,42.02,70.652
2006/12/6,39.34,41.8,69.712
2006/12/5,39.68,42.02,70.4485
2006/12/4,39.26,41.2,69.1597
2006/12/1,38.83,41.2,68.6945
2006/11/30,38.93,41.66,69.6442
2006/11/29,39.88,42.12,70.3031
2006/11/28,39.45,41.72,70.2837
2006/11/27,39.79,41.86,70.1965
2006/11/24,39,42.81,72.2896
2006/11/23,40.09,43.99,73.1618
2006/11/22,39.76,44.04,73.3749
2006/11/21,39.96,44.15,73.6463
2006/11/20,39.98,44.55,73.9079
2006/11/17,39.9,44.38,73.404
2006/11/16,40.1,45.15,73.404
2006/11/15,40.26,44.93,72.9679
2006/11/14,40.18,44.05,72.3865
2006/11/13,40.19,44.2,72.6288
2006/11/10,40.42,43.85,72.5706
2006/11/9,40.45,43.88,71.7567
2006/11/8,40.29,43.58,69.5957
2006/11/7,40.14,44.58,69.4601
2006/11/6,40.34,44.65,69.2663
2006/11/3,39.76,44.31,68.1712
2006/11/2,39.62,44.55,67.4929
2006/11/1,40.17,45.2,68.3941
2006/10/31,39.45,45,68.3166
2006/10/30,39.2,44.64,68.8399
2006/10/27,39.62,45.2,69.0434
2006/10/26,40.41,45.1,69.3341
2006/10/25,40.54,45.26,68.9562
2006/10/24,40.8,44.61,68.6751
2006/10/23,40.35,44.58,69.3147
2006/10/20,40.32,44.81,69.0337
2006/10/19,40.07,45,67.2022
2006/10/18,40.16,44.01,66.5239
2006/10/17,39.6,43.28,65.5064
2006/10/16,39.89,43.89,65.5936
2006/10/13,40.04,43.13,65.2351
2006/10/12,39.98,42.1,65.7099
2006/10/11,40.29,42.02,64.8378
2006/10/10,40.4,42.29,65.08
2006/10/9,40.52,41.97,65.1285
2006/10/6,40.04,42.4,65.739
2006/10/5,40.62,42.16,65.6518
2006/10/4,40.74,42,65.3998
2006/10/3,40.23,41.87,65.5839
2006/10/2,40.53,41.57,66.02
2006/9/29,40.2,42.24,66.6693
2006/9/28,39.73,41.74,66.4948
2006/9/27,38.98,41.74,66.4754
2006/9/26,39.3,41.39,66.0878
2006/9/25,39.12,40.86,64.6149
2006/9/22,38.43,40.47,64.799
2006/9/21,39.14,41.23,65.4677
2006/9/20,38.85,40.5,65.2932
2006/9/19,39.1,39.77,64.925
2006/9/18,38.81,39.81,65.2351
2006/9/15,39.41,39.91,65.332
2006/9/14,38.85,40.45,64.4405
2006/9/13,38.8,40.2,65.0704
2006/9/12,39.06,39.61,64.6149
2006/9/11,38.57,38.93,63.5005
2006/9/8,38.11,39.02,63.6846
2006/9/7,37.83,38.97,63.8688
2006/9/6,37.9,39.62,64.363
2006/9/5,38.1,40.42,65.2157
2006/9/4,38.4,40.5,65.6712
2006/9/1,38.4,40.48,64.4986
2006/8/31,38.67,40.44,64.1304
2006/8/30,38.9,40.45,64.5665
2006/8/29,39.26,40.39,63.9753
2006/8/28,39.54,40.33,64.0529
2006/8/25,39.16,40.41,63.5102
2006/8/24,39.27,40.45,63.7912
2006/8/23,39.03,40.16,63.578
2006/8/22,39.21,40.23,64.1401
2006/8/21,39.17,39.79,63.6653
2006/8/18,39.57,40.15,63.7912
2006/8/17,39.66,39.97,63.9463
2006/8/16,39.8,39.59,63.549
2006/8/15,40.06,39.15,62.7834
2006/8/14,39.28,39.15,61.514
2006/8/11,38.75,38.99,60.545
2006/8/10,38.45,38.91,60.5062
2006/8/9,38.06,39.26,61.1555
2006/8/8,37.58,38.75,60.1283
2006/8/7,37.21,38.72,59.9829
2006/8/4,38.16,39.5,61.4365
2006/8/3,37.82,39.44,60.7388
2006/8/2,38.11,39.92,61.4849
2006/8/1,37.86,39.77,60.4578
2006/7/31,38.57,40.41,61.1555
2006/7/28,39.1,40.29,61.0876
2006/7/27,38.3,39.8,61.3783
2006/7/26,38.82,38.68,62.5024
2006/7/25,38.91,38.87,62.0179
2006/7/24,38.4,38.56,62.1148
2006/7/21,37.46,37.68,61.1942
2006/7/20,37.75,38.47,62.4346
2006/7/19,37.05,38.41,62.2892
2006/7/18,36,37.7,60.7775
2006/7/17,35.85,38.05,60.8357
2006/7/14,35.93,38.25,60.5741
2006/7/13,36.45,38.9,62.3086
2006/7/12,37,39.09,63.8881
2006/7/11,36.85,38.59,63.5684
2006/7/10,36.66,39.02,65.6033
2006/7/7,36.31,38.77,65.3804
2006/7/6,35.32,39.12,66.0103
2006/7/5,35.68,38.5,65.2738
2006/7/4,36.48,39.14,66.4464
2006/7/3,36.33,38.96,66.3495
2006/6/30,35.94,39.06,65.9231
2006/6/29,34.38,38.44,65.4095
2006/6/28,33.32,37.6,63.9075
2006/6/27,32.76,37.49,64.2467
2006/6/26,33.02,37.93,64.7215
2006/6/23,33.15,38.13,65.7971
2006/6/22,33.5,38.17,65.8746
2006/6/21,33.1,38.13,66.3785
2006/6/20,32.73,38.48,66.2041
2006/6/19,32.88,38.24,64.9153
2006/6/16,32.66,36.56,59.4694
2006/6/15,32.66,36.56,59.4694
2006/6/14,32.66,36.56,59.4694
2006/6/13,30.56,36.96,59.6922
2006/6/12,32.28,38.04,60.3318
2006/6/9,33.1,38.34,61.6787
2006/6/8,33.59,37.5,60.7
2006/6/7,34.59,37.75,62.6575
2006/6/6,34.03,37.88,62.047
2006/6/5,34.25,39.06,63.2098
2006/6/2,34.53,39.45,64.4696
2006/6/1,34.85,39.71,64.9153
2006/5/31,35.04,40.14,65.0413
2006/5/30,35.2,40.03,64.2951
2006/5/29,35.82,40.98,66.0878
2006/5/26,36.13,41.36,66.3398
2006/5/25,35.02,39.64,65.894
2006/5/24,33.97,39.06,64.392
2006/5/23,34.51,39.63,66.3785
2006/5/22,33.15,39.17,64.9638
2006/5/19,33.72,39.93,66.4367
2006/5/18,34.16,39.86,65.7002
2006/5/17,34.14,39,65.1673
2006/5/16,35.25,40.99,67.9193
2006/5/15,35.51,40.85,67.8127
2006/5/12,36.48,41.07,68.5686
2006/5/11,36.61,42.68,69.1887
2006/5/10,36.61,43.36,70.3613
2006/5/9,36.52,43.08,71.1365
2006/5/8,35.82,42.4,71.6598
2006/5/5,35.83,42.81,72.6288
2006/5/4,35.76,42.64,71.4466
2006/5/3,35.36,42.26,71.34
2006/5/2,35.96,43.41,72.2896
2006/4/28,36.61,43.11,72.6772
2006/4/27,36.75,44.18,74.9448
2006/4/26,35.51,44.9,77.2995
2006/4/25,35.11,44.29,75.5456
2006/4/24,35.28,44.5,76.0785
2006/4/21,35,45.01,75.6909
2006/4/20,34.32,45.4,74.9545
2006/4/19,33.69,44.55,74.8188
2006/4/18,33.31,44.2,72.1927
2006/4/17,33.57,44.48,72.716
2006/4/14,33.57,44.48,72.716
2006/4/13,33.57,44.48,72.716
2006/4/12,33.27,44.46,72.716
2006/4/11,33.41,44.65,72.7451
2006/4/10,33.93,44.56,74.5765
2006/4/7,33.43,44.06,74.373
2006/4/6,33.69,45.29,75.3518
2006/4/5,33.52,45.8,74.906
2006/4/4,33.28,45.69,74.8091
2006/4/3,33.4,46.08,75.8266
2006/3/31,33.06,45.45,74.6541
2006/3/30,33.09,45.57,74.8963
2006/3/29,32.76,44.88,73.5591
2006/3/28,34.08,44.61,72.842
2006/3/27,34.78,44.85,72.4059
2006/3/24,35.42,46.01,72.9389
2006/3/23,34.75,45.45,73.0261
2006/3/22,33.75,44.97,73.3556
2006/3/21,32.97,42.73,73.8691
2006/3/20,33.14,42.72,74.0145
2006/3/17,33,42.3,73.6269
2006/3/16,32.99,42.72,74.373
2006/3/15,33.46,42.7,74.0048
2006/3/14,33.58,41.87,73.937
2006/3/13,33.18,40.71,73.966
2006/3/10,32.68,40.56,74.0436
2006/3/9,32.51,40.32,73.6366
2006/3/8,31.7,39.16,72.1346
2006/3/7,32.45,39.24,72.9873
2006/3/6,32.41,39.37,73.2974
2006/3/3,33.8,39.28,72.9098
2006/3/2,34.35,39.64,73.8885
2006/3/1,34.08,40.49,75.2839
2006/2/28,33.79,40.34,74.6153
2006/2/27,34.68,40.01,76.7956
2006/2/24,34.43,39.76,75.6812
2006/2/23,34.4,39.54,76.1367
2006/2/22,34.65,39.6,75.3421
2006/2/21,34.32,39.28,73.6172
2006/2/20,34.66,39.63,73.8982
2006/2/17,34.93,39.6,74.4215
2006/2/16,35.07,39.59,74.2761
2006/2/15,34.93,39.58,73.6656
2006/2/14,34.9,40.05,72.8226
2006/2/13,34.56,40.63,72.6772
2006/2/10,34.26,39.59,71.8633
2006/2/9,34.27,39.15,73.5978
2006/2/8,33.5,38.74,72.0183
2006/2/7,33.86,38.97,72.2799
2006/2/6,33.8,38.65,72.2218
2006/2/3,33.68,38.25,71.776
2006/2/2,33.99,37.9,71.6694
2006/2/1,34.72,37.5,73.0648
2006/1/31,34.37,37.23,72.7354
2006/1/30,34.22,36.98,73.278
2006/1/27,34.7,36.92,73.8982
2006/1/26,33.61,36.92,73.6463
2006/1/25,34.09,36.79,69.1306
2006/1/24,34.2,35.95,68.055
2006/1/23,34.18,35.88,68.3651
2006/1/20,34.42,35.89,67.8321
2006/1/19,34.58,36.11,68.5589
2006/1/18,34.73,36.17,68.6558
2006/1/17,35.03,36.58,69.0724
2006/1/16,35.58,37,69.8186
2006/1/13,35.34,37.15,69.9349
2006/1/12,35.62,37.19,71.2237
2006/1/11,35.53,37.4,71.5144
2006/1/10,35.7,37.56,70.9524
2006/1/9,36.05,37.68,72.4059
2006/1/6,36.06,37.78,72.8129
2006/1/5,36.12,37.31,72.4737
2006/1/4,36.37,37.45,73.0164
2006/1/3,36.28,37.21,70.6617
2006/1/2,35.62,37.4,70.681
2005/12/30,35.29,37.05,70.1578
2005/12/29,35.78,37.41,71.495
2005/12/28,35.79,37.12,70.526
2005/12/27,35.92,36.9,70.4097
2005/12/26,35.66,36.88,69.712
2005/12/23,35.66,36.88,69.712
2005/12/22,35.4,36.86,69.0337
2005/12/21,35.4,36.76,69.9736
2005/12/20,34.45,37.02,69.8671
2005/12/19,34.24,36.92,69.964
2005/12/16,34.49,37,69.3825
2005/12/15,34.17,36.9,68.0259
2005/12/14,34.17,37.28,68.0065
2005/12/13,33.73,37.46,67.8805
2005/12/12,33.88,37.62,66.5336
2005/12/9,34.06,37.62,65.7002
2005/12/8,34.35,37.42,64.799
2005/12/7,34.05,37.43,64.4114
2005/12/6,34.57,37.94,63.8009
2005/12/5,34.7,37.82,62.9772
2005/12/2,35,37.79,63.4811
2005/12/1,34.59,37.47,63.2098
2005/11/30,33.86,37.32,62.3474
2005/11/29,33.69,37.22,62.89
2005/11/28,33.44,37.21,62.7834
2005/11/25,33.51,37.24,62.9966
2005/11/24,33.45,37.2,63.0354
2005/11/23,33.49,37.31,63.3745
2005/11/22,33.95,37.46,63.0838
2005/11/21,33.82,38.04,63.2001
2005/11/18,33.27,37.65,62.9772
2005/11/17,32.98,37.31,62.2408
2005/11/16,32.5,37.1,61.9404
2005/11/15,32.5,37.1,61.7272
2005/11/14,32.45,36.98,61.3008
2005/11/11,31.87,36.85,61.3396
2005/11/10,30.89,35.96,60.3996
2005/11/9,30.69,36.35,60.0992
2005/11/8,29.35,36.68,60.0702
2005/11/7,29.62,36.09,60.2737
2005/11/4,29.29,35.16,60.2155
2005/11/3,29.42,35.7,60.9229
2005/11/2,28.98,36.35,60.6419
2005/11/1,28.86,36.24,60.2058
2005/10/31,28.97,36.2,60.138
2005/10/28,28.16,36.52,58.6651
2005/10/27,27.86,36.68,58.2193
2005/10/26,28.47,37.1,59.1593
2005/10/25,28.62,36.8,58.9073
2005/10/24,29.23,37.13,59.4597
2005/10/21,28.56,36.82,58.9655
2005/10/20,28.84,36.85,59.5469
2005/10/19,28.81,37.38,59.5953
2005/10/18,29.38,37.9,60.9423
2005/10/17,29.54,38.09,61.2814
2005/10/14,29.57,38.26,61.233
2005/10/13,29.7,38.43,60.4868
2005/10/12,29.76,38.34,60.671
2005/10/11,30.26,38.4,61.3008
2005/10/10,30.08,38.56,61.2621
2005/10/7,30.05,38.74,61.4462
2005/10/6,30.12,38.65,61.6787
2005/10/5,30.35,39.5,62.0664
2005/10/4,31.23,39.97,63.1323
2005/10/3,30.7,39.25,62.5799
2005/9/30,30.49,39.06,62.1148
2005/9/29,30.24,38.87,61.5722
2005/9/28,30.56,38.9,61.9501
2005/9/27,29.93,38.39,61.0489
2005/9/26,30.35,38.53,61.6691
2005/9/23,29.23,37.51,60.1768
2005/9/22,29.37,37.49,60.0895
2005/9/21,29.85,37.46,60.952
2005/9/20,30.58,37.89,62.2408
2005/9/19,30.36,36.95,61.7272
2005/9/16,30.74,36.96,61.921
2005/9/15,29.95,36.6,60.9617
2005/9/14,30,36.54,61.2233
2005/9/13,29.91,36.46,61.3977
2005/9/12,30.81,37.28,62.2602
2005/9/9,30.84,37.42,62.0082
2005/9/8,30.55,37.27,61.2814
2005/9/7,30.55,37.51,61.1942
2005/9/6,29.7,37.11,61.5334
2005/9/5,29.51,36.91,60.5934
2005/9/2,29.07,36.31,59.731
2005/9/1,28.7,36.35,59.886
2005/8/31,28.61,36.42,59.6341
2005/8/30,28.24,35.96,59.3918
2005/8/29,28.44,36,59.5953
2005/8/26,28.3,35.88,59.2368
2005/8/25,28.71,36.57,60.0798
2005/8/24,29.03,37,61.1942
2005/8/23,29.3,37.14,61.233
2005/8/22,29.07,37.34,61.4365
2005/8/19,28.94,37.2,61.2427
2005/8/18,28.55,36.82,60.1186
2005/8/17,28.62,36.54,60.7097
2005/8/16,28.84,36.21,60.7775
2005/8/15,29.36,36.38,61.6497
2005/8/12,29.67,36.74,61.9404
2005/8/11,29.92,37,62.0954
2005/8/10,30.09,37.29,62.5315
2005/8/9,30.44,37.6,61.8919
2005/8/8,30.01,37.27,61.0004
2005/8/5,29.92,36.74,60.6806
2005/8/4,30.14,37.13,61.1361
2005/8/3,30.15,37.95,62.0179
2005/8/2,29.77,39.62,62.2408
2005/8/1,29.44,38.97,62.0664
2005/7/29,29.48,38.76,61.6787
2005/7/28,29.58,38.75,62.3571
2005/7/27,29.25,38.47,64.1304
2005/7/26,29.35,38.63,63.7622
2005/7/25,29.61,39.27,63.8784
2005/7/22,29.53,38.93,63.7137
2005/7/21,29.34,39.25,63.704
2005/7/20,29.02,39.44,62.4055
2005/7/19,28.8,39.3,62.2892
2005/7/18,28.6,39.07,61.5528
2005/7/15,28.18,39.08,61.9016
2005/7/14,28.14,39.09,61.1264
2005/7/13,28.19,38.81,60.3899
2005/7/12,27.97,38.47,60.0314
2005/7/11,27.7,39,60.4287
2005/7/8,27.13,38.48,59.7407
2005/7/7,26.78,37.58,58.4131
2005/7/6,27.42,38.62,59.4306
2005/7/5,27.6,38.57,59.2465
2005/7/4,27.68,38.9,58.9945
2005/7/1,27.86,38.09,58.9073
2005/6/30,27.59,37.73,58.4713
2005/6/29,27.79,37.46,59.0236
2005/6/28,27.71,37.11,58.7717
2005/6/27,27.41,36.58,58.917
2005/6/24,27.74,36.8,59.9539
2005/6/23,28.45,37.56,61.2427
2005/6/22,28.46,37.42,60.3027
2005/6/21,28.47,37,60.293
2005/6/20,28.22,36.39,60.2155
2005/6/17,28.04,36.63,60.5547
2005/6/16,28.18,36.74,60.1864
2005/6/15,28.06,36.45,59.731
2005/6/14,28.35,37.25,60.5837
2005/6/13,28.62,37.38,60.8066
2005/6/10,28.58,37.04,60.4965
2005/6/9,28.36,36.76,60.3512
2005/6/8,27.95,36.84,60.5062
2005/6/7,28.11,36.99,60.6613
2005/6/6,27.86,36.38,59.3143
2005/6/3,27.85,36.17,58.5972
2005/6/2,27.94,36.62,58.917
2005/6/1,27.91,36.01,58.5391
2005/5/31,27.29,35.2,57.5119
2005/5/30,27.34,35.13,57.5119
2005/5/27,27.27,34.94,57.0274
2005/5/26,27.22,34.81,56.9402
2005/5/25,27.15,34.6,56.7851
2005/5/24,27.3,34.76,56.882
2005/5/23,27.14,34.8,57.1728
2005/5/20,27.13,34.6,56.9305
2005/5/19,26.92,34.41,57.008
2005/5/18,26.57,34.29,56.3006
2005/5/17,25.89,33.89,55.0506
2005/5/16,25.94,33.71,55.2347
2005/5/13,26.26,33.82,55.5448
2005/5/12,26.54,34.12,54.9537
2005/5/11,26.28,33.58,54.4595
2005/5/10,26.22,33.31,54.5273
2005/5/9,26.29,33.55,55.1281
2005/5/6,26.01,33.77,55.6998
2005/5/5,25.65,33.45,55.8549
2005/5/4,25.49,33.3,55.4866
2005/5/3,25.57,33.14,55.4673
2005/5/2,25.36,32.98,55.0603
2005/4/29,25.36,32.7,54.8762
2005/4/28,24.88,32.29,55.0409
2005/4/27,24.85,32.65,55.3025
2005/4/26,25.15,32.89,56.3782
2005/4/25,24.88,33.28,56.853
2005/4/22,24.86,33.23,56.7367
2005/4/21,24.79,33.01,56.1165
2005/4/20,24.94,33.17,56.1359
2005/4/19,25.2,33.42,56.6882
2005/4/18,24.97,33.11,56.979
2005/4/15,25.69,33.99,58.8395
2005/4/14,26,34.75,60.4675
2005/4/13,26.43,34.55,60.419
2005/4/12,26.35,34.64,59.7504
2005/4/11,26.4,34.91,60.0702
2005/4/8,26.47,34.78,60.0411
2005/4/7,26.41,35.09,59.3434
2005/4/6,26.22,35.15,59.1593
2005/4/5,25.75,35.25,59.2562
2005/4/4,25.65,34.96,58.8879
2005/4/1,25.8,35.1,59.3531
2005/3/31,25.47,35.05,59.1593
2005/3/30,25.5,35.3,59.4984
2005/3/29,25.38,35.32,59.0817
2005/3/28,25.52,35.48,59.4984
2005/3/25,25.52,35.48,59.4984
2005/3/24,25.52,35.48,59.4984
2005/3/23,25.34,35.4,59.1011
2005/3/22,25.65,35.43,59.1108
2005/3/21,25.42,34.85,58.9655
2005/3/18,25.68,34.46,59.2852
2005/3/17,25.57,34.06,59.479
2005/3/16,25.34,34.22,59.2949
2005/3/15,25.73,34.54,60.4384
2005/3/14,26.23,34.6,60.1768
2005/3/11,26.39,34.74,60.1961
2005/3/10,25.99,34.1,59.9442
2005/3/9,25.94,33.1,60.0314
2005/3/8,26.4,33.31,59.9442
2005/3/7,26.72,33.1,60.3706
2005/3/4,26.65,33.1,60.3415
2005/3/3,26.5,33.23,59.1108
2005/3/2,26.82,32.98,58.8686
2005/3/1,26.55,32.49,58.0933
2005/2/28,26.4,32.35,57.3956
